Sl no.,District Name,Commodity,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
408,Kalburgi,Rice,FAQ,4950,6000,5350,01-01-2025
409,Kalburgi,Rice,FAQ,5000,6150,5700,09-12-2024
410,Kalburgi,Rice,FAQ,5050,6000,5200,12-12-2024
411,Kalburgi,Rice,FAQ,5050,6250,5550,21-12-2024
412,Kalburgi,Rice,FAQ,5100,6000,5600,17-12-2024
413,Kalburgi,Rice,FAQ,5100,6150,5350,13-12-2024
414,Kalburgi,Rice,FAQ,5100,6200,5550,10-12-2024
415,Kalburgi,Rice,FAQ,5100,6200,5650,28-12-2024
416,Kalburgi,Rice,FAQ,5100,6300,5800,20-12-2024
417,Kalburgi,Rice,FAQ,5100,6300,5800,23-12-2024
418,Kalburgi,Rice,FAQ,5150,6100,5550,31-12-2024
419,Kalburgi,Rice,FAQ,5200,6300,5650,14-12-2024
420,Kalburgi,Rice,FAQ,5250,6300,5800,26-12-2024
421,Kalburgi,Rice,FAQ,5400,6200,5800,07-12-2024
422,Kalburgi,Rice,FAQ,5400,6250,5850,16-12-2024
423,Kalburgi,Rice,FAQ,5500,6300,5900,06-12-2024
424,Kalburgi,Rice,FAQ,5800,6200,6000,04-12-2024
425,Kalburgi,Rice,FAQ,50,6150,5500,29-10-2024
426,Kalburgi,Rice,FAQ,422,6300,5500,27-09-2024
427,Kalburgi,Rice,FAQ,2100,3000,2600,11-07-2024
428,Kalburgi,Rice,FAQ,3000,3900,3600,16-11-2024
429,Kalburgi,Rice,FAQ,3000,4200,3650,29-06-2024
430,Kalburgi,Rice,FAQ,3050,3875,3550,14-11-2024
431,Kalburgi,Rice,FAQ,3050,4050,3575,10-02-2024
432,Kalburgi,Rice,FAQ,3100,3800,3550,15-11-2024
433,Kalburgi,Rice,FAQ,3700,4950,4200,12-12-2024
434,Kalburgi,Rice,FAQ,3800,4250,3800,03-12-2024
435,Kalburgi,Rice,FAQ,3900,5000,4700,01-01-2025
436,Kalburgi,Rice,FAQ,4000,4250,4250,13-12-2024
437,Kalburgi,Rice,FAQ,4000,4700,4400,17-12-2024
438,Kalburgi,Rice,FAQ,4000,4800,4500,18-12-2024
439,Kalburgi,Rice,FAQ,4000,4850,4400,19-12-2024
440,Kalburgi,Rice,FAQ,4000,5050,4550,31-12-2024
441,Kalburgi,Rice,FAQ,4000,5050,4650,23-12-2024
442,Kalburgi,Rice,FAQ,4000,5500,4800,17-02-2024
443,Kalburgi,Rice,FAQ,4000,5800,4900,09-12-2024
444,Kalburgi,Rice,FAQ,4000,5800,4950,16-02-2024
445,Kalburgi,Rice,FAQ,4000,6000,5000,23-02-2024
446,Kalburgi,Rice,FAQ,4000,6000,5100,12-01-2024
447,Kalburgi,Rice,FAQ,4000,6000,5100,13-07-2024
448,Kalburgi,Rice,FAQ,4000,6000,5200,06-11-2024
449,Kalburgi,Rice,FAQ,4000,6100,5150,07-02-2024
450,Kalburgi,Rice,FAQ,4000,6200,5100,02-03-2024
451,Kalburgi,Rice,FAQ,4000,6200,5150,25-10-2024
452,Kalburgi,Rice,FAQ,4000,6250,5300,13-11-2024
453,Kalburgi,Rice,FAQ,4000,6250,5300,21-02-2024
454,Kalburgi,Rice,FAQ,4000,6250,5500,12-03-2024
455,Kalburgi,Rice,FAQ,4000,6300,5300,21-03-2024
456,Kalburgi,Rice,FAQ,4050,5100,4600,21-12-2024
457,Kalburgi,Rice,FAQ,4050,5500,4900,10-12-2024
458,Kalburgi,Rice,FAQ,4050,6100,5250,24-10-2024
459,Kalburgi,Rice,FAQ,4100,4950,4650,16-12-2024
460,Kalburgi,Rice,FAQ,4100,5100,4600,26-12-2024
461,Kalburgi,Rice,FAQ,4100,5150,4650,28-12-2024
462,Kalburgi,Rice,FAQ,4100,5300,4750,20-12-2024
463,Kalburgi,Rice,FAQ,4100,5400,4800,20-07-2024
464,Kalburgi,Rice,FAQ,4100,6000,5150,04-11-2024
465,Kalburgi,Rice,FAQ,4100,6000,5150,25-07-2024
466,Kalburgi,Rice,FAQ,4100,6000,5200,28-10-2024
467,Kalburgi,Rice,FAQ,4100,6000,5250,30-07-2024
468,Kalburgi,Rice,FAQ,4100,6000,5300,19-10-2024
469,Kalburgi,Rice,FAQ,4100,6000,5400,09-01-2024
470,Kalburgi,Rice,FAQ,4100,6100,5150,20-02-2024
471,Kalburgi,Rice,FAQ,4100,6200,5200,20-01-2024
472,Kalburgi,Rice,FAQ,4100,6200,5200,22-02-2024
473,Kalburgi,Rice,FAQ,4100,6250,5200,27-01-2024
474,Kalburgi,Rice,FAQ,4100,6300,5500,04-03-2024
475,Kalburgi,Rice,FAQ,4100,6300,5550,01-03-2024
476,Kalburgi,Rice,FAQ,4100,6300,5600,15-10-2024
477,Kalburgi,Rice,FAQ,4100,6400,5400,28-09-2024
478,Kalburgi,Rice,FAQ,4100,6500,5600,15-04-2024
479,Kalburgi,Rice,FAQ,4101,6100,5200,05-11-2024
480,Kalburgi,Rice,FAQ,4150,6000,5050,29-01-2024
481,Kalburgi,Rice,FAQ,4150,6000,5100,15-02-2024
482,Kalburgi,Rice,FAQ,4150,6000,5150,23-10-2024
483,Kalburgi,Rice,FAQ,4150,6000,5200,26-02-2024
484,Kalburgi,Rice,FAQ,4150,6100,5500,10-01-2024
485,Kalburgi,Rice,FAQ,4150,6150,5275,19-11-2024
486,Kalburgi,Rice,FAQ,4150,6200,5100,08-02-2024
487,Kalburgi,Rice,FAQ,4150,6200,5300,04-06-2024
488,Kalburgi,Rice,FAQ,4150,6200,5300,17-01-2024
489,Kalburgi,Rice,FAQ,4150,6200,5500,08-01-2024
490,Kalburgi,Rice,FAQ,4150,6200,5500,14-10-2024
491,Kalburgi,Rice,FAQ,4150,6300,5250,03-05-2024
492,Kalburgi,Rice,FAQ,4150,6300,5500,25-04-2024
493,Kalburgi,Rice,FAQ,4150,6400,5120,24-01-2024
494,Kalburgi,Rice,FAQ,4150,6400,5200,26-10-2024
495,Kalburgi,Rice,FAQ,4200,5000,4650,14-12-2024
496,Kalburgi,Rice,FAQ,4200,6000,5150,22-07-2024
497,Kalburgi,Rice,FAQ,4200,6000,5200,06-02-2024
498,Kalburgi,Rice,FAQ,4200,6000,5300,23-01-2024
499,Kalburgi,Rice,FAQ,4200,6000,5350,12-02-2024
500,Kalburgi,Rice,FAQ,4200,6100,5300,29-07-2024
501,Kalburgi,Rice,FAQ,4200,6100,5600,05-02-2024
502,Kalburgi,Rice,FAQ,4200,6150,5100,19-01-2024
503,Kalburgi,Rice,FAQ,4200,6200,5100,20-03-2024
504,Kalburgi,Rice,FAQ,4200,6200,5350,16-04-2024
505,Kalburgi,Rice,FAQ,4200,6200,5400,02-07-2024
506,Kalburgi,Rice,FAQ,4200,6250,5350,05-08-2024
507,Kalburgi,Rice,FAQ,4200,6300,5100,13-01-2024
508,Kalburgi,Rice,FAQ,4200,6300,5100,24-02-2024
509,Kalburgi,Rice,FAQ,4200,6300,5150,11-11-2024
510,Kalburgi,Rice,FAQ,4200,6300,5200,26-09-2024
511,Kalburgi,Rice,FAQ,4200,6300,5250,11-03-2024
512,Kalburgi,Rice,FAQ,4200,6300,5300,28-03-2024
513,Kalburgi,Rice,FAQ,4200,6300,5350,12-11-2024
514,Kalburgi,Rice,FAQ,4200,6300,5500,03-06-2024
515,Kalburgi,Rice,FAQ,4200,6350,5600,22-04-2024
516,Kalburgi,Rice,FAQ,4200,6400,5500,24-09-2024
517,Kalburgi,Rice,FAQ,4200,6500,5250,29-04-2024
518,Kalburgi,Rice,FAQ,4200,6500,5600,30-04-2024
519,Kalburgi,Rice,FAQ,4250,6150,5200,13-02-2024
520,Kalburgi,Rice,FAQ,4250,6200,5300,05-04-2024
521,Kalburgi,Rice,FAQ,4250,6250,5100,01-10-2024
522,Kalburgi,Rice,FAQ,4250,6350,5550,17-05-2024
523,Kalburgi,Rice,FAQ,4250,6400,5500,19-04-2024
524,Kalburgi,Rice,FAQ,4250,6400,5600,26-04-2024
525,Kalburgi,Rice,FAQ,4250,6500,5570,24-06-2024
526,Kalburgi,Rice,FAQ,4300,6000,5100,19-07-2024
527,Kalburgi,Rice,FAQ,4300,6000,5150,26-07-2024
528,Kalburgi,Rice,FAQ,4300,6025,5450,14-02-2024
529,Kalburgi,Rice,FAQ,4300,6100,5450,18-03-2024
530,Kalburgi,Rice,FAQ,4300,6150,5400,06-08-2024
531,Kalburgi,Rice,FAQ,4300,6200,5500,16-03-2024
532,Kalburgi,Rice,FAQ,4300,6250,5500,07-10-2024
533,Kalburgi,Rice,FAQ,4300,6250,5500,15-06-2024
534,Kalburgi,Rice,FAQ,4300,6250,5500,18-10-2024
535,Kalburgi,Rice,FAQ,4300,6300,5300,10-10-2024
536,Kalburgi,Rice,FAQ,4300,6350,5350,04-04-2024
537,Kalburgi,Rice,FAQ,4350,5500,4700,30-01-2024
538,Kalburgi,Rice,FAQ,4350,6150,5250,19-02-2024
539,Kalburgi,Rice,FAQ,4350,6150,5300,04-01-2024
540,Kalburgi,Rice,FAQ,4350,6300,5400,24-04-2024
541,Kalburgi,Rice,FAQ,4350,6400,5600,29-08-2024
542,Kalburgi,Rice,FAQ,4400,6000,5150,13-05-2024
543,Kalburgi,Rice,FAQ,4400,6000,5250,16-07-2024
544,Kalburgi,Rice,FAQ,4400,6000,5250,31-01-2024
545,Kalburgi,Rice,FAQ,4400,6050,5450,24-07-2024
546,Kalburgi,Rice,FAQ,4400,6100,5200,05-01-2024
547,Kalburgi,Rice,FAQ,4400,6100,5500,14-06-2024
548,Kalburgi,Rice,FAQ,4400,6200,5550,01-06-2024
549,Kalburgi,Rice,FAQ,4400,6250,5500,02-08-2024
550,Kalburgi,Rice,FAQ,4400,6250,5600,08-07-2024
551,Kalburgi,Rice,FAQ,4400,6300,5250,30-09-2024
552,Kalburgi,Rice,FAQ,4400,6300,5400,08-10-2024
553,Kalburgi,Rice,FAQ,4400,6350,5350,05-09-2024
554,Kalburgi,Rice,FAQ,4400,6350,5500,10-07-2024
555,Kalburgi,Rice,FAQ,4400,6400,5400,12-09-2024
556,Kalburgi,Rice,FAQ,4400,6450,5700,28-08-2024
557,Kalburgi,Rice,FAQ,4400,6600,5500,22-05-2024
558,Kalburgi,Rice,FAQ,4400,6600,5550,30-05-2024
559,Kalburgi,Rice,FAQ,4425,6000,5200,03-01-2024
560,Kalburgi,Rice,FAQ,4425,6600,5450,10-08-2024
561,Kalburgi,Rice,FAQ,4450,6200,5600,14-03-2024
562,Kalburgi,Rice,FAQ,4450,6350,5300,04-10-2024
563,Kalburgi,Rice,FAQ,4450,6400,5500,01-07-2024
564,Kalburgi,Rice,FAQ,4450,6500,5600,30-08-2024
565,Kalburgi,Rice,FAQ,4500,5800,5000,06-12-2024
566,Kalburgi,Rice,FAQ,4500,6000,5300,23-05-2024
567,Kalburgi,Rice,FAQ,4500,6000,5500,12-07-2024
568,Kalburgi,Rice,FAQ,4500,6000,5500,23-07-2024
569,Kalburgi,Rice,FAQ,4500,6100,5400,03-02-2024
570,Kalburgi,Rice,FAQ,4500,6100,5500,02-01-2024
571,Kalburgi,Rice,FAQ,4500,6150,5400,01-08-2024
572,Kalburgi,Rice,FAQ,4500,6200,5300,01-02-2024
573,Kalburgi,Rice,FAQ,4500,6200,5350,03-04-2024
574,Kalburgi,Rice,FAQ,4500,6200,5350,31-07-2024
575,Kalburgi,Rice,FAQ,4500,6200,5450,03-08-2024
576,Kalburgi,Rice,FAQ,4500,6200,5500,08-08-2024
577,Kalburgi,Rice,FAQ,4500,6200,5500,20-04-2024
578,Kalburgi,Rice,FAQ,4500,6200,5550,18-07-2024
579,Kalburgi,Rice,FAQ,4500,6200,5600,18-06-2024
580,Kalburgi,Rice,FAQ,4500,6250,5400,02-02-2024
581,Kalburgi,Rice,FAQ,4500,6250,5500,07-03-2024
582,Kalburgi,Rice,FAQ,4500,6300,5400,14-05-2024
583,Kalburgi,Rice,FAQ,4500,6300,5400,15-07-2024
584,Kalburgi,Rice,FAQ,4500,6300,5400,20-05-2024
585,Kalburgi,Rice,FAQ,4500,6300,5400,31-05-2024
586,Kalburgi,Rice,FAQ,4500,6300,5500,06-07-2024
587,Kalburgi,Rice,FAQ,4500,6300,5500,09-07-2024
588,Kalburgi,Rice,FAQ,4500,6300,5500,13-03-2024
589,Kalburgi,Rice,FAQ,4500,6300,5550,13-06-2024
590,Kalburgi,Rice,FAQ,4500,6300,5800,11-06-2024
591,Kalburgi,Rice,FAQ,4500,6350,5250,01-04-2024
592,Kalburgi,Rice,FAQ,4500,6350,5400,28-06-2024
593,Kalburgi,Rice,FAQ,4500,6351,5500,27-03-2024
594,Kalburgi,Rice,FAQ,4500,6400,5250,04-09-2024
595,Kalburgi,Rice,FAQ,4500,6400,5500,03-09-2024
596,Kalburgi,Rice,FAQ,4500,6400,5650,20-06-2024
597,Kalburgi,Rice,FAQ,4500,6500,5400,13-09-2024
598,Kalburgi,Rice,FAQ,4500,6500,5500,04-07-2024
599,Kalburgi,Rice,FAQ,4500,6500,5500,12-08-2024
600,Kalburgi,Rice,FAQ,4500,6500,5500,15-03-2024
601,Kalburgi,Rice,FAQ,4500,6500,5500,15-05-2024
602,Kalburgi,Rice,FAQ,4500,6500,5500,26-06-2024
603,Kalburgi,Rice,FAQ,4500,6500,5500,29-05-2024
604,Kalburgi,Rice,FAQ,4500,6500,5550,02-05-2024
605,Kalburgi,Rice,FAQ,4500,6500,5550,13-08-2024
606,Kalburgi,Rice,FAQ,4500,6500,5550,21-05-2024
607,Kalburgi,Rice,FAQ,4500,6500,5600,10-06-2024
608,Kalburgi,Rice,FAQ,4500,6600,5300,09-09-2024
609,Kalburgi,Rice,FAQ,4500,6600,5600,11-09-2024
610,Kalburgi,Rice,FAQ,4550,6300,5250,02-04-2024
611,Kalburgi,Rice,FAQ,4600,5500,5050,07-12-2024
612,Kalburgi,Rice,FAQ,4600,6200,5500,12-06-2024
613,Kalburgi,Rice,FAQ,4600,6200,5500,25-06-2024
614,Kalburgi,Rice,FAQ,4600,6300,5450,07-08-2024
615,Kalburgi,Rice,FAQ,4600,6300,5450,28-05-2024
616,Kalburgi,Rice,FAQ,4600,6350,5560,22-06-2024
617,Kalburgi,Rice,FAQ,4600,6400,5500,05-06-2024
618,Kalburgi,Rice,FAQ,4600,6400,5500,27-06-2024
619,Kalburgi,Rice,FAQ,4600,6450,5300,16-05-2024
620,Kalburgi,Rice,FAQ,4600,6450,5750,24-08-2024
621,Kalburgi,Rice,FAQ,4600,6500,5400,06-09-2024
622,Kalburgi,Rice,FAQ,4600,6500,5500,03-07-2024
623,Kalburgi,Rice,FAQ,4600,6500,5550,10-09-2024
624,Kalburgi,Rice,FAQ,4800,6250,5550,27-05-2024
625,Kalburgi,Rice,FAQ,4800,6350,5500,19-06-2024
626,Kalburgi,Rice,FAQ,4800,6500,5700,23-08-2024
627,Kalburgi,Rice,FAQ,5000,6000,5500,02-12-2024
628,Kalburgi,Rice,FAQ,5000,6000,5500,04-12-2024
629,Kalburgi,Rice,FAQ,5000,6200,5800,05-03-2024
630,Kalburgi,Rice,FAQ,5000,6400,5850,06-03-2024
631,Kalburgi,Rice,FAQ,5000,6600,5800,22-08-2024
632,Kalburgi,Rice,FAQ,5000,6800,5950,21-08-2024
633,Kalburgi,Rice,FAQ,5200,5300,5250,27-08-2024
634,Kalburgi,Rice,FAQ,5500,6500,6000,08-11-2024
635,Kalburgi,Rice,FAQ,5850,7000,6700,20-08-2024
636,Kalburgi,Rice,FAQ,5900,7100,6650,17-08-2024
637,Kalburgi,Rice,FAQ,6000,7000,6500,14-08-2024
638,Kalburgi,Rice,FAQ,6000,7050,6600,16-08-2024
