Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
58,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2500,2500,2500,12-09-2024
59,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2500,2500,2500,14-12-2024
60,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2500,2500,2500,19-08-2024
61,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2500,2500,2500,21-08-2024
62,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2500,2500,2500,22-08-2024
63,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2500,2500,2500,26-08-2024
64,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2500,2500,2500,27-08-2024
65,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2500,2500,2500,29-12-2024
66,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2600,2600,2600,05-09-2024
67,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2600,2600,2600,09-12-2024
68,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2600,2600,2600,11-09-2024
69,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2600,2600,2600,14-08-2024
70,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2600,2600,2600,22-12-2024
71,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2600,2600,2600,23-08-2024
72,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2800,2800,2800,06-09-2024
73,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2800,2800,2800,08-08-2024
74,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2800,2800,2800,10-11-2024
75,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2800,2800,2800,10-09-2024
76,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2800,2800,2800,13-08-2024
77,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2800,2800,2800,13-09-2024
78,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,02-08-2024
79,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,04-09-2024
80,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,07-08-2024
81,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,08-09-2024
82,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,09-08-2024
83,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,09-11-2024
84,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,09-09-2024
85,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,10-08-2024
86,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,11-08-2024
87,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,11-11-2024
88,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,12-08-2024
