Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
211,Ajmer,Jowar(Sorghum),2640,3000,2640,06-03-2024
212,Ajmer,Jowar(Sorghum),2650,2976,2700,07-03-2024
213,Ajmer,Jowar(Sorghum),2700,3600,2700,05-02-2024
214,Ajmer,Jowar(Sorghum),2700,3800,2700,05-06-2024
215,Ajmer,Jowar(Sorghum),2700,3850,3850,16-02-2024
216,Ajmer,Jowar(Sorghum),2700,4100,3995,10-02-2024
217,Ajmer,Jowar(Sorghum),2722,3211,2722,28-12-2024
218,Ajmer,Jowar(Sorghum),2797,2797,2797,30-05-2024
219,Ajmer,Jowar(Sorghum),2800,4100,2900,23-01-2024
220,Ajmer,Jowar(Sorghum),2851,2851,2851,27-01-2024
221,Ajmer,Jowar(Sorghum),2875,3600,3600,21-02-2024
222,Ajmer,Jowar(Sorghum),2900,3000,2900,13-05-2024
223,Ajmer,Jowar(Sorghum),3070,3070,3070,17-05-2024
224,Ajmer,Jowar(Sorghum),3100,3476,3100,24-02-2024
225,Ajmer,Jowar(Sorghum),3100,4970,3100,03-01-2024
226,Ajmer,Jowar(Sorghum),3200,3200,3200,31-05-2024
227,Ajmer,Jowar(Sorghum),3250,3850,3250,03-02-2024
228,Ajmer,Jowar(Sorghum),3252,4700,4130,08-01-2024
229,Ajmer,Jowar(Sorghum),3420,3420,3420,14-03-2024
230,Ajmer,Jowar(Sorghum),3421,3421,3421,27-12-2024
231,Ajmer,Jowar(Sorghum),3550,3550,3550,07-06-2024
232,Ajmer,Jowar(Sorghum),3831,3831,3831,06-05-2024
