Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
190,Lucknow,Wheat,2300,2350,2320,16-May-24
191,Lucknow,Wheat,2300,2410,2360,13-Jun-24
192,Lucknow,Wheat,2310,2350,2330,22-May-24
193,Lucknow,Wheat,2310,2360,2330,27-May-24
194,Lucknow,Wheat,2370,2470,2420,04-Jul-24
195,Lucknow,Wheat,2370,2470,2420,08-Jul-24
196,Lucknow,Wheat,2400,2490,2440,26-Jul-24
197,Lucknow,Wheat,2500,2600,2550,05-Sep-24
198,Lucknow,Wheat,2500,2600,2550,07-Sep-24
199,Lucknow,Wheat,2500,2600,2550,16-Mar-24
200,Lucknow,Wheat,2510,2600,2560,11-Sep-24
201,Lucknow,Wheat,2530,2630,2580,05-Mar-24
202,Lucknow,Wheat,2610,2700,2660,21-Oct-24
203,Lucknow,Wheat,2620,2710,2660,14-Oct-24
204,Lucknow,Wheat,2620,2720,2670,22-Oct-24
205,Lucknow,Wheat,2640,2740,2690,06-Nov-24
206,Lucknow,Wheat,2275,2330,2300,18-Apr-24
207,Lucknow,Wheat,2300,2350,2325,17-May-24
208,Lucknow,Wheat,2300,2400,2350,10-Jun-24
209,Lucknow,Wheat,2310,2360,2335,29-May-24
210,Lucknow,Wheat,2310,2460,2340,10-May-24
211,Lucknow,Wheat,2380,2450,2400,02-Jul-24
212,Lucknow,Wheat,2425,2525,2475,23-Aug-24
213,Lucknow,Wheat,2480,2570,2520,06-Jan-24
214,Lucknow,Wheat,2530,2630,2580,06-Mar-24
215,Lucknow,Wheat,2530,2630,2580,14-Feb-24
216,Lucknow,Wheat,2530,2630,2580,23-Sep-24
217,Lucknow,Wheat,2700,2800,2760,15-Nov-24
218,Lucknow,Wheat,2300,2400,2350,15-Apr-24
219,Lucknow,Wheat,2310,2350,2330,24-May-24
220,Lucknow,Wheat,2370,2470,2420,21-Jun-24
221,Lucknow,Wheat,2370,2470,2420,28-Jun-24
222,Lucknow,Wheat,2375,2475,2425,26-Jun-24
223,Lucknow,Wheat,2400,2460,2430,23-Jul-24
224,Lucknow,Wheat,2480,2570,2520,09-Jan-24
225,Lucknow,Wheat,2480,2580,2530,13-Jan-24
226,Lucknow,Wheat,2480,2580,2530,15-Jan-24
227,Lucknow,Wheat,2500,2590,2540,04-Jan-24
228,Lucknow,Wheat,2500,2600,2550,14-Mar-24
229,Lucknow,Wheat,2510,2600,2560,18-Sep-24
230,Lucknow,Wheat,2520,2620,2570,08-Mar-24
231,Lucknow,Wheat,2530,2630,2580,29-Feb-24
232,Lucknow,Wheat,2600,2680,2640,09-Oct-24
233,Lucknow,Wheat,2620,2720,2670,25-Oct-24
234,Lucknow,Wheat,2640,2740,2690,04-Nov-24
235,Lucknow,Wheat,2640,2740,2690,07-Nov-24
236,Lucknow,Wheat,2700,2800,2750,11-Nov-24
237,Lucknow,Wheat,2700,2800,2750,26-Nov-24
238,Lucknow,Wheat,2730,2830,2780,04-Dec-24
239,Lucknow,Wheat,2275,2320,2300,24-Apr-24
240,Lucknow,Wheat,2280,2350,2320,03-May-24
241,Lucknow,Wheat,2300,2350,2325,21-May-24
242,Lucknow,Wheat,2300,2400,2350,11-Apr-24
243,Lucknow,Wheat,2300,2410,2360,15-Jun-24
244,Lucknow,Wheat,2330,2390,2360,06-Jun-24
245,Lucknow,Wheat,2380,2480,2430,17-Jul-24
246,Lucknow,Wheat,2400,2500,2450,01-Aug-24
247,Lucknow,Wheat,2400,2500,2460,08-Apr-24
248,Lucknow,Wheat,2430,2530,2480,05-Apr-24
249,Lucknow,Wheat,2510,2600,2560,17-Sep-24
250,Lucknow,Wheat,2510,2600,2565,16-Sep-24
251,Lucknow,Wheat,2530,2630,2580,10-Feb-24
252,Lucknow,Wheat,2550,2640,2600,25-Sep-24
253,Lucknow,Wheat,2550,2650,2600,30-Sep-24
254,Lucknow,Wheat,2700,2790,2760,22-Nov-24
255,Lucknow,Wheat,2700,2800,2760,16-Nov-24
256,Lucknow,Wheat,2300,2350,2320,15-May-24
257,Lucknow,Wheat,2300,2400,2350,07-Jun-24
258,Lucknow,Wheat,2350,2450,2400,19-Jun-24
259,Lucknow,Wheat,2370,2470,2420,05-Jul-24
260,Lucknow,Wheat,2370,2470,2420,27-Jun-24
261,Lucknow,Wheat,2375,2475,2425,25-Jun-24
262,Lucknow,Wheat,2380,2480,2430,16-Jul-24
263,Lucknow,Wheat,2420,2520,2470,13-Aug-24
264,Lucknow,Wheat,2420,2520,2470,14-Aug-24
265,Lucknow,Wheat,2470,2570,2520,30-Mar-24
266,Lucknow,Wheat,2510,2610,2560,30-Jan-24
267,Lucknow,Wheat,2530,2630,2580,21-Sep-24
268,Lucknow,Wheat,2600,2680,2640,11-Oct-24
269,Lucknow,Wheat,2700,2800,2750,20-Nov-24
270,Lucknow,Wheat,2700,2800,2750,21-Nov-24
271,Lucknow,Wheat,2700,2800,2760,13-Nov-24
272,Lucknow,Wheat,2740,2840,2790,09-Dec-24
273,Lucknow,Wheat,2275,2300,2285,22-Apr-24
274,Lucknow,Wheat,2300,2410,2360,14-Jun-24
275,Lucknow,Wheat,2400,2460,2430,20-Jul-24
276,Lucknow,Wheat,2400,2460,2430,22-Jul-24
277,Lucknow,Wheat,2400,2500,2460,07-Aug-24
278,Lucknow,Wheat,2400,2500,2460,09-Apr-24
279,Lucknow,Wheat,2420,2520,2470,12-Aug-24
280,Lucknow,Wheat,2450,2550,2500,28-Aug-24
281,Lucknow,Wheat,2500,2600,2550,10-Sep-24
282,Lucknow,Wheat,2510,2600,2560,12-Sep-24
283,Lucknow,Wheat,2530,2630,2580,02-Mar-24
284,Lucknow,Wheat,2530,2630,2580,17-Feb-24
285,Lucknow,Wheat,2530,2630,2580,21-Feb-24
286,Lucknow,Wheat,2600,2680,2640,10-Oct-24
287,Lucknow,Wheat,2700,2800,2750,25-Nov-24
288,Lucknow,Wheat,2730,2830,2780,03-Dec-24
