Sl no.,Centre Name,,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
386,Bharuch,,Jowar(Sorghum),3100,3500,3300,06-05-2024
387,Bharuch,,Jowar(Sorghum),3100,3500,3300,06-09-2024
388,Bharuch,,Jowar(Sorghum),3100,3500,3300,07-06-2024
389,Bharuch,,Jowar(Sorghum),3100,3500,3300,07-10-2024
390,Bharuch,,Jowar(Sorghum),3100,3500,3300,08-05-2024
391,Bharuch,,Jowar(Sorghum),3100,3500,3300,09-09-2024
392,Bharuch,,Jowar(Sorghum),3100,3500,3300,10-12-2024
393,Bharuch,,Jowar(Sorghum),3100,3500,3300,11-06-2024
394,Bharuch,,Jowar(Sorghum),3100,3500,3300,11-10-2024
395,Bharuch,,Jowar(Sorghum),3100,3500,3300,11-09-2024
396,Bharuch,,Jowar(Sorghum),3100,3500,3300,12-08-2024
397,Bharuch,,Jowar(Sorghum),3100,3500,3300,12-06-2024
398,Bharuch,,Jowar(Sorghum),3100,3500,3300,13-08-2024
399,Bharuch,,Jowar(Sorghum),3100,3500,3300,13-02-2024
400,Bharuch,,Jowar(Sorghum),3100,3500,3300,13-06-2024
401,Bharuch,,Jowar(Sorghum),3100,3500,3300,13-05-2024
402,Bharuch,,Jowar(Sorghum),3100,3500,3300,13-09-2024
403,Bharuch,,Jowar(Sorghum),3100,3500,3300,14-11-2024
404,Bharuch,,Jowar(Sorghum),3100,3500,3300,14-10-2024
405,Bharuch,,Jowar(Sorghum),3100,3500,3300,15-11-2024
406,Bharuch,,Jowar(Sorghum),3100,3500,3300,16-04-2024
407,Bharuch,,Jowar(Sorghum),3100,3500,3300,16-12-2024
408,Bharuch,,Jowar(Sorghum),3100,3500,3300,18-01-2024
409,Bharuch,,Jowar(Sorghum),3100,3500,3300,18-06-2024
410,Bharuch,,Jowar(Sorghum),3100,3500,3300,18-05-2024
411,Bharuch,,Jowar(Sorghum),3100,3500,3300,18-10-2024
412,Bharuch,,Jowar(Sorghum),3100,3500,3300,18-09-2024
413,Bharuch,,Jowar(Sorghum),3100,3500,3300,19-10-2024
414,Bharuch,,Jowar(Sorghum),3100,3500,3300,20-06-2024
415,Bharuch,,Jowar(Sorghum),3100,3500,3300,20-03-2024
416,Bharuch,,Jowar(Sorghum),3100,3500,3300,21-06-2024
417,Bharuch,,Jowar(Sorghum),3100,3500,3300,21-09-2024
418,Bharuch,,Jowar(Sorghum),3100,3500,3300,22-08-2024
419,Bharuch,,Jowar(Sorghum),3100,3500,3300,22-05-2024
420,Bharuch,,Jowar(Sorghum),3100,3500,3300,23-04-2024
421,Bharuch,,Jowar(Sorghum),3100,3500,3300,23-08-2024
422,Bharuch,,Jowar(Sorghum),3100,3500,3300,24-04-2024
423,Bharuch,,Jowar(Sorghum),3100,3500,3300,24-06-2024
424,Bharuch,,Jowar(Sorghum),3100,3500,3300,26-04-2024
425,Bharuch,,Jowar(Sorghum),3100,3500,3300,26-12-2024
426,Bharuch,,Jowar(Sorghum),3100,3500,3300,26-06-2024
427,Bharuch,,Jowar(Sorghum),3100,3500,3300,26-03-2024
428,Bharuch,,Jowar(Sorghum),3100,3500,3300,27-12-2024
429,Bharuch,,Jowar(Sorghum),3100,3500,3300,27-03-2024
430,Bharuch,,Jowar(Sorghum),3100,3500,3300,28-06-2024
431,Bharuch,,Jowar(Sorghum),3100,3500,3300,28-10-2024
432,Bharuch,,Jowar(Sorghum),3100,3500,3300,29-12-2024
433,Bharuch,,Jowar(Sorghum),3100,3500,3300,29-06-2024
434,Bharuch,,Jowar(Sorghum),3100,3500,3300,30-04-2024
435,Bharuch,,Jowar(Sorghum),3100,3500,3300,30-03-2024
436,Bharuch,,Jowar(Sorghum),3100,3500,3300,31-12-2024
437,Bharuch,,Jowar(Sorghum),3100,3600,3300,15-05-2024
438,Bharuch,,Jowar(Sorghum),3200,3600,3400,01-04-2024
439,Bharuch,,Jowar(Sorghum),3200,3600,3400,02-05-2024
440,Bharuch,,Jowar(Sorghum),3200,3600,3400,03-02-2024
441,Bharuch,,Jowar(Sorghum),3200,3600,3400,03-05-2024
442,Bharuch,,Jowar(Sorghum),3200,3600,3400,04-04-2024
443,Bharuch,,Jowar(Sorghum),3200,3600,3400,04-06-2024
444,Bharuch,,Jowar(Sorghum),3200,3600,3400,04-03-2024
445,Bharuch,,Jowar(Sorghum),3200,3600,3400,05-04-2024
446,Bharuch,,Jowar(Sorghum),3200,3600,3400,06-04-2024
447,Bharuch,,Jowar(Sorghum),3200,3600,3400,07-05-2024
448,Bharuch,,Jowar(Sorghum),3200,3600,3400,08-04-2024
449,Bharuch,,Jowar(Sorghum),3200,3600,3400,08-02-2024
450,Bharuch,,Jowar(Sorghum),3200,3600,3400,09-02-2024
451,Bharuch,,Jowar(Sorghum),3200,3600,3400,11-01-2024
452,Bharuch,,Jowar(Sorghum),3200,3600,3400,12-04-2024
453,Bharuch,,Jowar(Sorghum),3200,3600,3400,14-08-2024
454,Bharuch,,Jowar(Sorghum),3200,3600,3400,14-02-2024
455,Bharuch,,Jowar(Sorghum),3200,3600,3400,15-02-2024
456,Bharuch,,Jowar(Sorghum),3200,3600,3400,15-06-2024
457,Bharuch,,Jowar(Sorghum),3200,3600,3400,16-05-2024
458,Bharuch,,Jowar(Sorghum),3200,3600,3400,16-10-2024
459,Bharuch,,Jowar(Sorghum),3200,3600,3400,17-05-2024
460,Bharuch,,Jowar(Sorghum),3200,3600,3400,17-10-2024
461,Bharuch,,Jowar(Sorghum),3200,3600,3400,21-08-2024
462,Bharuch,,Jowar(Sorghum),3200,3600,3400,21-03-2024
463,Bharuch,,Jowar(Sorghum),3200,3600,3400,21-05-2024
464,Bharuch,,Jowar(Sorghum),3200,3600,3400,22-01-2024
465,Bharuch,,Jowar(Sorghum),3200,3600,3400,23-02-2024
466,Bharuch,,Jowar(Sorghum),3200,3600,3400,25-06-2024
467,Bharuch,,Jowar(Sorghum),3200,3600,3400,27-06-2024
468,Bharuch,,Jowar(Sorghum),3200,3600,3400,28-02-2024
469,Bharuch,,Jowar(Sorghum),3200,3600,3400,28-03-2024
470,Bharuch,,Jowar(Sorghum),3200,3600,3400,28-05-2024
471,Bharuch,,Jowar(Sorghum),3200,3600,3400,29-05-2024
472,Bharuch,,Jowar(Sorghum),3200,3600,3400,30-01-2024
473,Bharuch,,Jowar(Sorghum),3200,3600,3400,31-05-2024
474,Bharuch,,Jowar(Sorghum),3200,3800,3500,07-03-2024
475,Bharuch,,Jowar(Sorghum),3200,3800,3500,10-06-2024
476,Bharuch,,Jowar(Sorghum),3200,3800,3500,13-11-2024
477,Bharuch,,Jowar(Sorghum),3200,3800,3500,15-07-2024
478,Bharuch,,Jowar(Sorghum),3200,3800,3500,20-12-2024
479,Bharuch,,Jowar(Sorghum),3200,3800,3500,24-07-2024
480,Bharuch,,Jowar(Sorghum),3200,3800,3500,25-07-2024
481,Bharuch,,Jowar(Sorghum),3300,3700,3500,03-06-2024
482,Bharuch,,Jowar(Sorghum),3300,3700,3500,04-11-2024
483,Bharuch,,Jowar(Sorghum),3300,3700,3500,05-06-2024
484,Bharuch,,Jowar(Sorghum),3300,3700,3500,06-03-2024
485,Bharuch,,Jowar(Sorghum),3300,3700,3500,08-10-2024
486,Bharuch,,Jowar(Sorghum),3300,3700,3500,09-12-2024
487,Bharuch,,Jowar(Sorghum),3300,3700,3500,11-12-2024
488,Bharuch,,Jowar(Sorghum),3300,3700,3500,11-03-2024
489,Bharuch,,Jowar(Sorghum),3300,3700,3500,12-02-2024
490,Bharuch,,Jowar(Sorghum),3300,3700,3500,12-03-2024
491,Bharuch,,Jowar(Sorghum),3300,3700,3500,13-01-2024
492,Bharuch,,Jowar(Sorghum),3300,3700,3500,14-01-2024
493,Bharuch,,Jowar(Sorghum),3300,3700,3500,15-03-2024
494,Bharuch,,Jowar(Sorghum),3300,3700,3500,15-10-2024
495,Bharuch,,Jowar(Sorghum),3300,3700,3500,17-12-2024
496,Bharuch,,Jowar(Sorghum),3300,3700,3500,17-02-2024
497,Bharuch,,Jowar(Sorghum),3300,3700,3500,17-09-2024
498,Bharuch,,Jowar(Sorghum),3300,3700,3500,18-04-2024
499,Bharuch,,Jowar(Sorghum),3300,3700,3500,22-04-2024
500,Bharuch,,Jowar(Sorghum),3300,3700,3500,23-05-2024
501,Bharuch,,Jowar(Sorghum),3300,3700,3500,25-01-2024
502,Bharuch,,Jowar(Sorghum),3300,3700,3500,25-09-2024
503,Bharuch,,Jowar(Sorghum),3300,3700,3500,26-02-2024
504,Bharuch,,Jowar(Sorghum),3300,3900,3600,01-02-2024
505,Bharuch,,Jowar(Sorghum),3300,3900,3600,04-12-2024
506,Bharuch,,Jowar(Sorghum),3300,3900,3600,19-09-2024
507,Bharuch,,Jowar(Sorghum),3300,3900,3600,23-12-2024
508,Bharuch,,Jowar(Sorghum),3300,3900,3600,26-09-2024
509,Bharuch,,Jowar(Sorghum),3300,3900,3600,29-11-2024
510,Bharuch,,Jowar(Sorghum),3400,3800,3600,01-03-2024
511,Bharuch,,Jowar(Sorghum),3400,3800,3600,02-03-2024
512,Bharuch,,Jowar(Sorghum),3400,3800,3600,05-08-2024
513,Bharuch,,Jowar(Sorghum),3400,3800,3600,05-03-2024
514,Bharuch,,Jowar(Sorghum),3400,3800,3600,15-01-2024
515,Bharuch,,Jowar(Sorghum),3400,3800,3600,19-02-2024
516,Bharuch,,Jowar(Sorghum),3400,3800,3600,22-02-2024
517,Bharuch,,Jowar(Sorghum),3400,3800,3600,27-08-2024
518,Bharuch,,Jowar(Sorghum),3500,3700,3600,05-02-2024
519,Bharuch,,Jowar(Sorghum),3500,3700,3600,13-03-2024
520,Bharuch,,Jowar(Sorghum),3500,3700,3600,16-02-2024
521,Bharuch,,Jowar(Sorghum),3500,3700,3600,16-03-2024
522,Bharuch,,Jowar(Sorghum),3500,3700,3600,18-03-2024
523,Bharuch,,Jowar(Sorghum),3500,3700,3600,20-05-2024
524,Bharuch,,Jowar(Sorghum),3500,3700,3600,21-02-2024
525,Bharuch,,Jowar(Sorghum),3500,3700,3600,27-09-2024
526,Bharuch,,Jowar(Sorghum),3500,3700,3600,29-01-2024
527,Bharuch,,Jowar(Sorghum),3500,3900,3700,01-10-2024
528,Bharuch,,Jowar(Sorghum),3500,3900,3700,05-09-2024
529,Bharuch,,Jowar(Sorghum),3500,3900,3700,12-11-2024
530,Bharuch,,Jowar(Sorghum),3500,3900,3700,18-12-2024
531,Bharuch,,Jowar(Sorghum),3500,3900,3700,21-12-2024
532,Bharuch,,Jowar(Sorghum),3500,3900,3700,28-08-2024
533,Bharuch,,Jowar(Sorghum),3500,3900,3700,29-08-2024
534,Bharuch,,Jowar(Sorghum),3500,3900,3700,30-08-2024
