Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
117,Medinipur(W),Masur Dal,9000,10000,9500,31-01-2024
118,Medinipur(W),Masur Dal,9000,10000,9500,31-03-2024
119,Medinipur(W),Masur Dal,9500,10500,10000,01-06-2024
120,Medinipur(W),Masur Dal,9500,10500,10000,02-06-2024
121,Medinipur(W),Masur Dal,9500,10500,10000,03-06-2024
122,Medinipur(W),Masur Dal,9500,10500,10000,04-06-2024
123,Medinipur(W),Masur Dal,9500,10500,10000,05-06-2024
124,Medinipur(W),Masur Dal,9500,10500,10000,06-06-2024
125,Medinipur(W),Masur Dal,9500,10500,10000,07-06-2024
126,Medinipur(W),Masur Dal,9500,10500,10000,08-06-2024
127,Medinipur(W),Masur Dal,9500,10500,10000,09-06-2024
128,Medinipur(W),Masur Dal,9500,10500,10000,10-06-2024
129,Medinipur(W),Masur Dal,9500,10500,10000,11-06-2024
130,Medinipur(W),Masur Dal,9500,10500,10000,14-06-2024
131,Medinipur(W),Masur Dal,9500,10500,10000,15-06-2024
132,Medinipur(W),Masur Dal,9500,10500,10000,16-06-2024
133,Medinipur(W),Masur Dal,9500,10500,10000,17-05-2024
134,Medinipur(W),Masur Dal,9500,10500,10000,18-06-2024
135,Medinipur(W),Masur Dal,9500,10500,10000,18-05-2024
136,Medinipur(W),Masur Dal,9500,10500,10000,19-06-2024
137,Medinipur(W),Masur Dal,9500,10500,10000,19-05-2024
138,Medinipur(W),Masur Dal,9500,10500,10000,20-06-2024
139,Medinipur(W),Masur Dal,9500,10500,10000,20-05-2024
140,Medinipur(W),Masur Dal,9500,10500,10000,21-06-2024
141,Medinipur(W),Masur Dal,9500,10500,10000,21-05-2024
142,Medinipur(W),Masur Dal,9500,10500,10000,22-06-2024
143,Medinipur(W),Masur Dal,9500,10500,10000,22-05-2024
144,Medinipur(W),Masur Dal,9500,10500,10000,23-06-2024
145,Medinipur(W),Masur Dal,9500,10500,10000,24-06-2024
146,Medinipur(W),Masur Dal,9500,10500,10000,25-06-2024
147,Medinipur(W),Masur Dal,9500,10500,10000,26-06-2024
148,Medinipur(W),Masur Dal,9500,10500,10000,26-05-2024
149,Medinipur(W),Masur Dal,9500,10500,10000,27-05-2024
150,Medinipur(W),Masur Dal,9500,10500,10000,28-05-2024
151,Medinipur(W),Masur Dal,9500,10500,10000,29-05-2024
152,Medinipur(W),Masur Dal,9500,10500,10000,30-05-2024
153,Medinipur(W),Masur Dal,9500,10500,10000,31-05-2024
154,Medinipur(W),Masur Dal,10500,11500,11000,01-08-2024
155,Medinipur(W),Masur Dal,10500,11500,11000,01-12-2024
156,Medinipur(W),Masur Dal,10500,11500,11000,01-01-2025
157,Medinipur(W),Masur Dal,10500,11500,11000,01-07-2024
158,Medinipur(W),Masur Dal,10500,11500,11000,01-10-2024
